22.75757408;22.73964691;21.98399162;;22.63825607;;23.48953438;24.03345108;24.42596626
;;;;;;;;
;;;21.98418427;;22.75419044;23.40974808;;24.71979523
24.02488518;;;;;;;;
;;;21.30168533;;;;;
21.91299629;;;;;;;;24.22137833
;20.78514481;;;;;;;
;;20.62371635;21.05005264;;;;;
