44.3049736;44.20108032;42.58230972;;41.49074936;;40.03641129;39.38730621;38.53170013
;;;;;;;;
;;;40.92254257;;40.67845535;39.11312866;;36.0786171
41.84968185;;;;;;;;
;;;44.65917587;;;;;
43.24773788;;;;;;;;37.34404373
;46.14040756;;;;;;;
;;47.61281967;46.01608658;;;;;
